Name,Market Cap (Millions),Shares Outstanding (Millions),Float Shares,Regular Market Price,Regular Market Change,Regular Market Change (%),Enterprise to Revenue,Enterprise to EBITDA,Book Value,Beta,P/E Ratio,P/B Ratio,Payout Ratio,Total Revenue,Gross Profits,EBITDA,Operating Margins,Profit Margins,Price to Sales (TTM),Forward EPS,Trailing EPS,Operating Cash Flow,Free Cash Flow,Total Cash,Total Debt,Total Cash Per Share,Debt to Equity Ratio,Quick Ratio,Current Ratio,50 Day Average,200 Day Average,52 Week Change,52 Week High,52 Week Low,Revenue Growth,ICB Industry,Valuation Label
dewhurst group plc,2.1123960657598308e-05,4.61326994930092e-05,7.993437432072293e-05,0.05293491617276418,0.42025569799912493,0.4189943890406047,0.13108765511329298,0.8850142659473291,6.940017081113612e-05,0.23131297939539783,0.05306787507063514,0.5111494389477952,0.004005,2.6284645756996234e-07,2.208997823892859e-06,9.546572310603759e-06,0.9230706389804054,0.11323664036926731,0.1322962353608796,0.3633131239458449,0.01568344829952984,0.00038002338621689267,0.0018181995881756108,1.9138554090660844e-07,1.2358909783693421e-07,7.184591780620772e-05,0.000790885372889585,0.0036936525442131172,0.004655327151190093,0.0580824318668157,0.0731685508598859,0.003245415028961125,0.07064266943241176,0.10152392758672281,0.003085092030942556,Technology,-1
streaksai plc,9.39283339906815e-07,0.006332344409448342,0.001526463940582343,2.6892036220905072e-05,0.4201728773230295,0.33900448965494645,0.1999528433728543,,1.5641794132996275e-05,0.0,,,0.0,4.87945379944114e-08,1.8896262255401074e-06,,0.8684206084919706,0.11000015679957365,0.2219067217065287,,0.014533786334465839,0.00037996366866419523,0.0018175164378099297,2.8221832649870466e-09,0.0,2.577894431510862e-08,,0.001194847926986983,0.0012547561462192046,3.46486994043783e-05,3.4890493841232704e-05,0.37777663020421715,0.000128205262381227,1.8701776134396308e-07,,Consumer Discretionary,1
brave bison group plc,1.297274582855592e-05,0.018008789056700652,0.010123151663798822,0.00013595913303576272,0.4203645479591699,0.4416693820646621,0.13108382949287886,0.8861390878446186,1.575156110936818e-05,0.2401112949315687,,0.5135652963258609,0.0,1.5790112418593665e-07,2.0763134337151896e-06,9.448286692594866e-06,0.9230658720993654,0.1127465420071242,0.13230236872314194,0.24252784488915224,0.014533786334465839,0.0003799956915169949,0.0018175899618953564,6.749048476292566e-08,9.555004759515174e-08,1.546736658906517e-07,0.0017668281186712063,0.0019029851943687041,0.0018987145435115842,0.0001389989793828773,0.0001527955069255165,0.0038133164076072177,0.0001489274190763151,0.0002041165280954111,0.002334182666975515,Technology,-2
treatt plc,5.9028782368658585e-05,0.0008437298798306535,0.0010578622529991534,0.013687532809555154,0.45139625854324217,0.48569561268988415,0.1310901144407021,0.8850315236183047,3.1681493555340705e-05,0.25379756354339,0.03996966611041972,0.5099044924298618,0.005721666666666667,5.575342831860468e-07,2.278791195346505e-06,9.745854594956911e-06,0.9230717222594733,0.11375186175567001,0.1323013915636128,0.2826123292458707,0.014928446412025124,0.00038026202358401373,0.0018194777212016781,1.585348959291757e-08,1.3062472667989072e-07,7.4758938513815e-07,0.00035806354821163287,0.0017649946996674323,0.0043333479525439035,0.018642487567103683,0.028140679955355838,0.001925885945263182,0.02982630018451092,0.020817748519888005,0.0028840010487276536,Basic Materials,0
pyx resources limited,3.046714964859774e-05,0.006435659351127384,0.001764359435508647,5.2311325963916105e-05,0.41907254636238844,0.0,0.13103479909246912,0.883790862559672,1.6897253925249924e-05,0.17416152804933074,,0.5022104511752266,0.0,7.968895180839493e-08,1.8818103827318702e-06,9.355746177154881e-06,0.9224374020978289,0.10465493430472718,0.13256275309843193,,0.014516627200658914,0.0003799588863565657,0.0018175970794231506,4.4458352104330186e-08,1.0053706686324737e-09,2.835683874661948e-07,0.0,0.0006011678916443011,0.0006193553356018068,9.973859798246847e-05,0.0002629750214547311,0.0006016073546716801,0.0006713769454494458,0.00010686729219655033,9.41818524297644e-05,Basic Materials,1
fidelity european trust ord,0.000592021344664548,0.005691042673695223,,0.02033533221368612,0.4226220012725979,0.422242407780515,,,4.187610148588126e-05,,0.45539229944833953,0.5091630371979444,,,,,,,,,,,,,,,,,,0.02129131573504563,0.024969632254037442,,0.021613314090333954,0.034838737256075406,,Unknown,-1
pz cussons plc,0.0001216269412336235,0.005848015415231331,0.005625674422399112,0.0040669867781590605,0.4266447097385921,0.46430615022907834,0.1310846102317389,0.8866986619158426,1.9744334874896177e-05,0.21852910212061966,,0.5112127067833948,0.012303333333333333,1.710965758264177e-06,3.617392716982025e-06,9.847444724618364e-06,0.9230674409676822,0.10947376958473333,0.13228851986633694,0.25355943535275255,0.014499468066851987,0.0003802788979016567,0.0018200256694292944,4.1188802672799417e-07,8.442754611547787e-06,2.835683874661948e-06,0.013656662198191545,0.0008215248056633867,0.0012633137328941864,0.004329341589456394,0.0057408336539867735,0.002718859040558588,0.006184203227842207,0.007331416846559941,0.0022909099239672446,Consumer Staples,-1
mothercare plc,5.466099774517098e-06,0.007858186372735191,0.007755980055211759,0.00013721699479624162,0.42006639335863855,0.38175036848777266,0.13107770069282765,0.8853939347087934,1.5291911895810832e-05,0.21943149345766283,,0.49809415435008286,0.0,2.089928000300932e-07,2.0435863087956495e-06,9.471135030306828e-06,0.9230647600900654,0.10983466386199074,0.13227690236996473,0.24286213550926133,0.014533786334465839,0.0003800433148956025,0.0018175034698281562,2.4854678023790565e-08,1.029478043932604e-06,1.288947215755431e-07,,0.0003209081272122604,0.00035941864034923514,0.0001627001804780201,0.00024026042585781484,0.0015918804108693155,0.0003495555725333046,3.8044756021971918e-06,0.0018429097610580946,Consumer Discretionary,1
caffyns plc,,,,0.00649885284841826,0.42025569799912493,0.4189943890406047,,,,,,,,,,,,,,,,,,,,,,,,0.0012852987849867495,0.0010928874547563262,,0.006487709563275316,0.0001282407506358604,,Consumer Discretionary,1
nwf group plc,3.256529031940334e-05,0.0006893752094189237,0.0008325107719209255,0.009066987276062673,0.4167062430889155,0.40818937513063985,0.1310567768913789,0.8850067009408741,2.762697586560351e-05,0.20582042412392842,0.03806019865912443,0.5089865037211561,0.008385000666666666,3.1464650294775e-06,2.322654815861494e-06,9.69368377425451e-06,0.9230639894573853,0.11034230846329927,0.13226972757853322,0.2736320675874854,0.014808332475376645,0.000380303551937174,0.00181891683413382,1.0119611836452798e-07,2.612494533597814e-06,5.954936136790091e-06,0.011933545202918675,0.0010461604947119688,0.0011499257094506779,0.009492490992794762,0.010711130666237509,0.0029945978320093363,0.011772906094093243,0.014907987261418771,0.0024461827077028025,Industrials,0
ground rents income fund ord,9.60096760793125e-06,0.0013336772156465027,,0.0014149948998160538,0.42025569799912493,0.4189943890406047,,,1.9689451386710223e-05,,,0.5051289621247576,,,,,,,,,,,,,,,,,,0.0016285172936180627,0.0017790156913055353,,0.0018304571747327838,0.0,,Unknown,0
seplat energy plc,0.0006283836737605486,0.008203359115224889,0.004794265729953331,0.01042967084991481,0.45054438699848864,0.5054035634493766,0.1311243498397143,0.8845156847406491,3.694344798516883e-05,0.1804782674086329,0.03502318899119853,0.5064562885660474,0.008076666333333333,3.7585811163236725e-06,6.087874967555197e-06,1.6471196710239896e-05,0.9230723959996913,0.115478969978975,0.13231736200054617,0.2423606995790977,0.014876969010604348,0.00038421947577813796,0.0018032782491572716,4.170922937313156e-06,7.455666148621893e-05,2.0571597563456677e-05,0.015970900647271864,0.000775527974096296,0.0011852257544849776,0.010057398077228379,0.012960505991977693,0.004222893558379861,0.01271482230750634,0.00021800927608096266,0.004067637842777397,Energy,0
beowulf mining plc,1.9348800577216173e-06,0.0005415252886697824,0.0006705131807786783,0.0006550367528600539,0.42025569799912493,0.4189943890406047,,0.8829811704625269,1.8584921186967944e-05,0.24311926605504589,,0.5039249197157029,0.0,,,9.392967373653315e-06,0.9230634188061807,0.11000015679957365,,,0.014465149799238138,0.00037995726260069644,0.0018172206169889214,7.822982575977055e-09,1.5898969208131014e-09,5.929157192474982e-07,3.247695616979443e-05,0.002171478327469629,0.0021672088254391384,0.0009359332764897195,0.0012874464687893318,0.001328333249484765,0.00272004470962293,0.001187295616303674,,Basic Materials,1
invinity energy systems plc,2.094258979734528e-05,0.006141760430290078,0.0029939046782404602,0.0006681394795317091,0.42084727381749315,0.44413405338862755,0.13097597041936604,0.8837688767596619,1.782341278838786e-05,0.3156113701308468,,0.5047184425968905,0.0,7.814267081407717e-08,1.8785072264027818e-06,9.134155768562045e-06,0.9226713949653761,0.015338196502150833,0.1324810603726323,0.23760465575663642,0.01437935413020351,0.00037970499304487313,0.001816429021540531,4.371250865987751e-07,9.125624469834741e-08,5.2331256959670495e-06,0.0004608051139563285,0.006560431813975978,0.007439751915562292,0.0005902482566219654,0.0009371114492600712,0.001882587542160076,0.0015020162239834894,0.0008292901874452306,0.00028254555728929364,Industrials,-1
shoe zone plc,1.79855055478932e-05,0.0006444358373393683,0.0003391209620438914,0.005471599077360495,0.42475167776817846,0.4422945841482827,0.1310705569322584,0.8846029187213342,2.0485261965406525e-05,0.2689878177169499,0.02296317958523194,0.5125242467919958,0.011845,5.849746211882167e-07,2.2089365862894274e-06,9.65853456051344e-06,0.9230694576819377,0.11183373879235968,0.13227665811886158,0.2668398899879959,0.014808332475376645,0.0003802626262382153,0.001818901359980288,3.2311283824513754e-08,1.8086739382900354e-06,2.036536600893581e-06,0.021871085275703823,0.0001454783510028914,0.001237640972869241,0.005334453180402632,0.008396983108858308,0.00196872768971204,0.010726332523634249,0.007480710453758523,0.0023927281428102335,Consumer Discretionary,0
savills plc,0.0004777512972644611,0.0018916191206957628,0.0021855046399223694,0.04889927635789439,0.4273546078195438,0.42304917354798993,0.1310734066290975,0.8860972439026639,5.340163400493115e-05,0.2770341404722515,0.08877813687251483,0.5140913103790711,0.009408333833333334,8.038928394205473e-06,2.2920360141458055e-05,1.1120693296052377e-05,0.9230672674626762,0.11088943210272999,0.13228450009570517,0.36869216392396403,0.015168674285322079,0.0003821457562577723,0.001833127702250459,4.762462434983274e-06,3.0703278995844115e-05,0.00010192994582193948,0.015580768658062384,0.0011894994582001119,0.0012408500678723594,0.05344243841979075,0.07152642391929136,0.003245206948561754,0.06792157814921837,0.09178703486011072,0.002782182829884665,Real Estate,-2
block energy plc,2.8212886080031355e-06,0.010724723878222623,0.008266906106913809,5.2311325963916105e-05,0.4204923283832635,0.5586592272869135,0.13108933370184206,0.8847537460375323,1.588876982983306e-05,0.19025417355993385,,0.5038264427382598,0.0,7.581276808399951e-08,1.930183015469802e-06,9.435796987328467e-06,0.9230642587281414,0.10127409304008167,0.13229847896539665,,0.014533786334465839,0.000380004046495698,0.001817510361800492,5.822579408611377e-09,1.0346513004347779e-07,2.577894431510862e-08,0.0015670641995890744,0.0009894667255711362,0.0034840074750519608,4.8842981352364155e-05,5.6022214500565517e-05,0.001940988320916006,9.83779156231456e-05,6.41203753179302e-05,0.0023927281428102335,Energy,-1
mobile tornado group plc,2.2461091166273914e-06,0.006119552941703481,0.0022430711417964805,7.33805104519376e-05,0.4201421152124668,0.37738382750560096,0.1313789487819693,0.8715662849411691,1.5381097564113005e-05,0.33245600842231915,,0.4991426779171144,0.0,5.567456460106012e-08,1.906956467311187e-06,9.409873430609228e-06,0.9230512188135175,0.08953167125678943,0.13236677808266292,,0.014533786334465839,0.0003799768037864514,0.0018175606163725563,1.1355700481568014e-09,5.919757415437582e-07,0.0,,0.00012301478209803316,0.00011980621344974505,7.54634565772829e-05,9.779404676343559e-05,0.005475915832208322,0.0002325486473559889,9.949344903498836e-05,0.0021509098730581352,Telecommunications,2
falcon oil & gas ltd.,2.6894402969450137e-05,0.015462232817427124,0.014639061541745014,0.00034057131274032985,0.42084727381749315,0.46927371773665044,,0.8785596605959853,1.592307200994928e-05,0.17596631072341706,,0.513296361492912,0.0,,,9.376302289779787e-06,0.9230634188061807,0.11000015679957365,,,0.014533786334465839,0.00037994320581471585,0.0018157799959089105,8.845775012162586e-08,0.0,2.3201049883597756e-07,,0.008695540553694885,0.00869129896677838,0.0003376197814955547,0.00036069037093596005,0.0035755752617524393,0.0004411307599484667,0.00038472225190758116,,Energy,0
emv capital plc,4.408775182514846e-06,0.00038709812640583334,0.0002498023665933238,0.0021749530467720535,0.41788939472565195,0.3894183117843044,0.13127803828431073,0.8828400358108494,2.106153859135902e-05,0.2920739960896376,,0.5056191869294804,0.0,5.4803759301088156e-08,1.902171186014478e-06,9.368910973920192e-06,0.9229806580450003,0.04450722400200462,0.13248913914150043,0.2328486119341751,0.014327876728782734,0.000379939740553057,0.0018174201541879523,2.88432164665974e-09,6.740753222332578e-08,3.609052204115207e-07,0.0014326627080184786,0.00037974128386784146,0.00038402170203980776,0.0023634032453061773,0.003362488128078971,0.0024866682504677802,0.004211412047527,0.003633487934682711,0.0037494559088930572,Health Care,-1
ibstock plc,0.00026123804831512876,0.005493125641818323,0.0062029872336089725,0.009297595265483806,0.4235685081475371,0.4289930758702375,0.13114211164877992,0.8864565817092801,2.2522811464309988e-05,0.26124229207399613,0.1561514586452864,0.5146240742374277,0.022368333333333334,1.2659477160401173e-06,2.889785009468533e-06,1.0355044690056368e-05,0.923069796805133,0.11164352160868006,0.1323309368323174,0.2587409399644436,0.01460242286969354,0.00038070835750368166,0.00181863602633074,8.248358856937978e-08,8.584191444317221e-06,6.186946635626068e-07,0.008569831277106258,0.0003957866902284545,0.0014398139580656859,0.009300369706669134,0.011858096750295798,0.004430728288390478,0.011092633273294896,0.014213349862141194,0.0026141827687937336,Industrials,-2
british american tobacco p.l.c.,0.026232554887238406,0.030576504744202274,0.030473518544164795,0.16582800917574514,0.474680673289003,0.4281986595857786,0.13120343868623507,0.8855877879992047,0.00016502778853913396,0.20348924650323358,0.08190654069855033,0.5123380383530881,0.028863333333333335,8.602253368446326e-05,0.0001882006557219498,0.00016886729107340752,0.923086465114464,0.11473006458914198,0.1323580564909406,0.8070383370561152,0.0168674285322077,0.0005186524071968482,0.0030156240035908704,5.157485497744541e-05,0.0019115182576879472,6.800485510325654e-05,0.01509095896689781,0.0005401953474739717,0.0008108313374545244,0.1721632584069413,0.1948459414692125,0.005058264886161776,0.17875371926082603,0.24942825998674847,0.002486909995239998,Unknown,-1
shearwater group plc,2.7956339508645768e-06,0.00033215766686819605,0.0002304707028714739,0.0016770494332491572,0.42025569799912493,0.4189943890406047,0.131059704662104,0.8830816432045083,2.842964688032306e-05,0.2346969469093097,,0.5030580081296044,0.0,1.267083465514448e-07,1.943445330727226e-06,9.382628069228967e-06,0.923052949919718,0.10511831452995932,0.13227753740529805,0.24571880080837546,0.014327876728782734,0.0003800022385330934,0.0018176215804576582,2.6630060357296083e-08,1.5519769506521668e-08,3.248146983703686e-06,0.00013297168846878097,0.0016034709423039277,0.0016430566415965033,0.0018110545476949934,0.0024261073141062257,0.0026608832626183665,0.0026153873525770303,0.0,0.0027389100868763947,Technology,0
nuformix plc,8.64705709136502e-07,0.023639452932104753,0.013591218902976654,7.5000007468554196e-06,0.4202604305801158,0.4365744783862176,,0.8830041018883438,1.5648654569019518e-05,0.26259587907956083,,0.5123160029913514,0.0,,,9.408050055030559e-06,0.9230634188061807,0.11000015679957365,,,0.014533786334465839,0.0003799689160975981,0.0018175401803486408,1.787277395140008e-10,0.0,0.0,,0.00014975712603238818,0.00024282152190260826,5.444941977827679e-06,6.068626662240717e-06,0.00284140774243434,1.465202998642594e-05,4.2746916878620135e-06,,Health Care,0
sound energy plc,5.584201208448986e-06,0.029005384593071188,0.028145285451625045,3.7898326625095415e-05,0.42025569799912493,0.4189943890406047,,0.8812591858681896,1.5696677621182226e-05,0.31297939539780417,,0.5083780145810276,0.0,,,9.35265817171068e-06,0.9230634188061807,0.11000015679957365,,0.2416161431979456,0.014430831531624286,0.00037994156221234803,0.001821971201939522,7.008254296984371e-08,1.9506798292747087e-06,1.0311577726043447e-07,0.04525510649071374,0.003250799328660198,0.0032743466015149065,3.8917449311126086e-05,5.298393111927141e-05,0.003555132654516716,6.698070850937573e-05,6.41203753179302e-05,,Energy,-1
sdi group plc,2.122532032699001e-05,0.0014575183925702904,0.00155965043885441,0.0028536742883637917,0.42132053627057825,0.4294692668671782,0.13109776568153034,0.885575731270167,1.8488875082642528e-05,0.27568055346668674,0.06389678815292878,0.5113169188501056,0.0,2.6330844969475657e-07,2.2437720344128193e-06,9.53634855618483e-06,0.9230678544503912,0.11214239309040588,0.13229631314504148,0.25316436461989633,0.014585263735886615,0.0003800791591239074,0.0018181560652974558,1.3723030792710945e-08,1.1132330667027992e-06,3.8668416472662926e-07,0.010103805747767617,0.0012194508834065896,0.0024175182356823556,0.0029983729088544154,0.0038029446143281946,0.0037072254486523277,0.003902149557456366,0.0049158954410413154,0.002443637252231728,Industrials,-1
intermediate capital group plc,0.0020499857669270495,0.004051694975670289,0.004896537836006891,0.09889928133693052,0.43681982091343563,0.423674645380209,0.13132347728596433,,7.00519122333443e-05,0.33215521130997144,0.04848717363523363,0.5190460461278208,0.00961,2.875252386432797e-06,9.329111471317127e-06,,0.923088642941412,0.12879975573082902,0.13248404035209102,0.5112671134004954,0.01688458766601462,0.0003862616105205217,,7.248885393057757e-06,6.931129392700993e-05,7.32379807992236e-05,0.012011980115932519,0.0020901816019091896,0.0020859117520268112,0.1113872758636445,0.14054521507943707,0.0034933220847718914,0.12914613202106964,0.16446876269049096,0.0022298189926614515,Financials,0
renishaw plc,0.0006346321303067249,0.0010137650955070203,0.0005977889916838115,0.12237412644186793,0.4791764176108808,0.43254363488398434,0.13113289893023158,0.8861802225672181,0.0001001898076834551,0.23815611370130849,0.06134261900757023,0.515535891799175,0.009456667333333333,2.382728950368826e-06,4.791396378808899e-06,1.1205787843056373e-05,0.9230719673076911,0.11554516675523,0.13234810638020547,0.5185911169865219,0.016833110264593845,0.0003819560571511531,0.0018279688201897253,2.0697488556518238e-06,9.049060273602567e-07,8.264729547423823e-05,0.00039380862575700415,0.004177154122546257,0.005872643855706253,0.1439090912822272,0.21286054204856691,0.00205388311981847,0.22344241071942517,0.2244213136127557,0.002629455501620182,Industrials,-1
the artisanal spirits company plc,1.229970132610512e-05,0.0009866252612954313,0.0005136515778642451,0.0023158335639456903,0.42070056237563597,0.42436512763024214,0.13115214414313128,0.926767664230971,1.708248569787751e-05,0.1827342457512408,,0.5170538353450215,0.0,1.272334886789088e-07,2.0210596189619646e-06,9.418977697407089e-06,0.9230684532682745,0.1044244401278215,0.1323137918265514,0.23737673033383475,0.014447990665431211,0.0003799624222657329,0.0018173676994302163,2.545830801718244e-08,1.6762903043994054e-06,1.0569367169194534e-06,0.04395459844082015,0.0009916061130858845,0.005395558398576018,0.0020336905105733747,0.002634169809833872,0.0038818317599983833,0.002510729995531131,0.00331288605809306,0.002588728214082987,Consumer Staples,-1
digitalbox plc,1.863077893632354e-06,0.0016439339787000253,0.0010243482350600476,0.00022788786336409535,0.42025569799912493,0.4189943890406047,0.1310848834903399,0.886789914806207,1.6074001602460646e-05,0.18754699954880436,,0.5068153198994829,0.0,6.090604376959397e-08,1.916684498027714e-06,9.417574965930085e-06,0.9230614618049123,0.10927796954665162,0.13231402612322418,0.24292291562200846,0.014533786334465839,0.00037998225506763797,0.0018175945371158922,1.872073206152899e-08,4.862861112043456e-09,4.640209976719551e-07,0.0002536879217791489,0.004887430777442726,0.004979445746505029,0.00021036807137218353,0.0002720102050399429,4.137305496331942e-05,0.00028676115830576483,0.0,0.003304001201454982,Consumer Discretionary,-1
zenova group plc,1.2520662863537497e-07,0.0033489284021538824,0.0019189957845066445,1.0382600614619557e-05,0.42020837194312066,0.304723213741059,0.13111689378360103,0.8835282149918097,1.575156110936818e-05,0.14626259587907958,,0.5027199831747347,0.0,4.953239592034185e-08,1.8898624277247712e-06,9.388778507243521e-06,0.9224395066346851,0.11000015679957365,0.13233922182177857,0.24661530747139535,0.014516627200658914,0.00037995428643401225,0.0018174306888517975,3.277710864117893e-10,5.276721632217368e-09,0.0,0.000917933591365133,0.00045248045936928713,0.0009424042325823694,1.3284019225935346e-05,4.619866392851071e-05,0.00035948064995520524,0.0001297751227369155,1.8167439673413556e-05,0.0012498186362976857,Industrials,-1
bt group plc,0.006199434593235044,0.13640569404771746,0.08590755675629215,0.008883549102659502,0.42380515290933435,0.4302174533200742,0.1311219685861912,0.8849315236892267,2.4519198347073988e-05,0.22740261693487746,0.0745923509823134,0.5113013015970821,0.016878333333333332,6.820758896635223e-05,8.673869394544727e-05,9.638383783334177e-05,0.9230727176605091,0.1114895932378198,0.13229384204537134,0.27015240613271335,0.014671059404921243,0.0004708920678613924,0.001977136403847943,2.551224232158436e-05,0.0012222853038359725,7.65634646158726e-06,0.03851971259323593,0.000833291436994503,0.000873943539182515,0.008799631572446629,0.009844424896701957,0.006071504230883309,0.009125074960831984,0.010959240814756235,0.0024741827178846243,Telecommunications,-1
altyngold plc,3.645544721800054e-05,0.00038104087452328996,0.00015977502268213842,0.018527155932997703,0.38594430053376705,0.36946651633650185,0.1311302444181075,0.8846319967148959,3.452857450498696e-05,0.2880132350729433,0.01703869028133162,0.5111141755612731,0.0,3.023185329228899e-07,2.1626147134081222e-06,9.878466670744404e-06,0.9230850827088225,0.1186843492507445,0.1323097485001359,,0.015786403102371394,0.000380307195255756,0.001817524626580443,4.159653342874763e-08,2.9998679804805952e-06,4.408199477883574e-06,0.015738046999262015,0.00037546250883834463,0.0011734590728068777,0.018671129501961863,0.01607700533668645,0.010692165232702644,0.02250028519129795,0.010900463804048133,0.003634910412694695,Basic Materials,1
unilever plc,0.04458773728020934,0.03424180699495179,0.04337594526618615,0.2475890236068734,0.5125415256645703,0.42945806978637585,0.13114355601567096,0.8863327047285782,7.103981502069142e-05,0.20619642051436307,0.08529015679738901,0.5441831598734803,0.012616666166666665,0.00020199918266192128,0.00024132865025331305,0.00017505818990629402,0.9230731559296476,0.11376980677299828,0.1323327692365801,0.2468280378660102,0.017879817426816297,0.0005103522134861809,0.002552812802031865,6.496124004456642e-05,0.0016581839165744493,7.620255939546108e-05,0.029021939103051834,0.0005284287161428555,0.000808691940785779,0.2524631260076035,0.31032394603800056,0.004309679933838804,0.2634215211109588,0.4386902344668391,0.002586182758611912,Consumer Staples,-1
sancus lending group limited,1.0373681455149956e-06,0.008143316233024361,0.004560332184150619,2.610587262060576e-05,0.42025569799912493,0.4189943890406047,0.13137258576026006,,1.56143523889033e-05,0.24372086027974132,,0.4927618486238871,0.0,9.80648348141991e-08,1.8691816142230893e-06,,0.9230576046984977,0.11000015679957365,0.1322732136239342,0.24211757912810927,0.014533786334465839,0.0003797275240939987,,2.244903496189058e-08,6.290835104338515e-06,1.0311577726043447e-07,,0.04405747678497123,0.044053386504471874,2.831442534920418e-05,3.1804576496733566e-05,0.0034324774795477203,3.5583501395605856e-05,0.0,0.012551640927869426,Financials,1
microlise group plc,4.2852846707188915e-05,0.0016163731341159327,0.0007302031719084123,0.005188580181252744,0.42025569799912493,0.4189943890406047,0.13110291855800654,0.8902674537110258,1.9895264467407543e-05,0.21288915626409988,,0.5133789835981184,0.09185333333333333,3.129410281088074e-07,2.3445341367446185e-06,9.464364153369752e-06,0.9230627653457687,0.10896971398689045,0.13231527375191077,0.2508547203355062,0.014499468066851987,0.0003801062785629764,0.0018183745393634263,1.0120499527619551e-07,6.771792761345621e-08,2.5263365428806445e-06,0.00036684662440849555,0.0008118975618470189,0.0010718377310414689,0.005801537041166776,0.007551355782970978,0.00224437792988172,0.008894828775331005,0.009404321713296429,0.0027160009876367225,Technology,-1
murray international ord,0.0005836515209966982,0.008263053144327353,,0.013807606196774203,0.4213228742018755,0.42114984638973746,,,3.474124802170752e-05,,0.04416163030832671,0.5086680961479326,,,,,,,,,,,,,,,,,,0.014497118302821903,0.017105675875550976,,0.014415504359502208,0.02340393699104452,,Unknown,1
ashmore group plc,0.00034630739618568367,0.009141849786646797,0.0065033463896988575,0.007405561534096799,0.4226220012725979,0.4279536420064283,0.1310932373961422,0.8842220679276114,2.4773034479934012e-05,0.2639494660851256,0.049741682222422,0.5095031600241197,0.02698,6.696554510839635e-07,2.7793123728783298e-06,1.0397747073288996e-05,0.9230830907823484,0.13000326822631147,0.1324338385039276,0.25796599352691796,0.014705377672535092,0.00038119383655307653,0.0018268185605561037,6.617737257557717e-06,3.3108841613912893e-07,2.897553341018209e-05,0.00014155050707967005,0.011368705253373012,0.011413681227756961,0.008068986830343284,0.011244863414930046,0.0027774836908553086,0.011511262701478495,0.013048496377198794,0.002733819175934245,Financials,1
cake box holdings plc,3.026578197143301e-05,0.0006133925957005937,0.0005275133557324656,0.00940064034912037,0.41875570805591383,0.41456774163494325,0.13112091458873018,0.8857669840896094,1.8900501244037167e-05,0.26703263648668973,0.052619094831566744,0.529162478818141,0.012468333333333333,1.771490056943948e-07,2.070289788105433e-06,9.514340562530014e-06,0.9230718692886294,0.11511209406915264,0.13233739571996517,0.2638008843506404,0.014739695940148944,0.00038005784547735896,0.0018178372604335333,5.9442827552643476e-08,1.7377439357143791e-07,4.3050837006231395e-06,0.0036041251045032877,0.0019008458068539558,0.0025383941474664733,0.010125367591872596,0.012134132745545034,0.00405783684158467,0.010987975916248997,0.00019770449056361812,0.0026549100563309294,Consumer Staples,0
advancedadvt limited,7.46308987977764e-05,0.0018569066760754337,0.0013248278656676543,0.007861536422270398,0.42025569799912493,0.4189943890406047,0.13119496766960378,0.8928064590025113,2.2749205853077038e-05,0.22221386674687926,0.5281631356497741,0.5123006247335746,0.0,1.540955056039981e-07,2.057439129514733e-06,9.454706886662689e-06,0.9230690864483173,0.12322164678887794,0.13247922210766494,,0.014550945468272763,0.00038003363818666194,,7.398899128431392e-07,0.0,1.6137619141257995e-05,,0.005815924958843533,0.005839483207340698,0.008439349080317116,0.009459037919133679,0.004373939981618272,0.008892212341404858,0.012850791886635177,,Technology,-1
harvest minerals limited,2.5907869411924725e-07,0.004031229968159187,0.0032373203759915735,1.129979148163542e-05,0.420237950741138,0.3770949878460408,0.13108566422919993,0.883199846430369,1.5813305033577376e-05,0.20792600391036248,,0.5024447765271326,0.0,6.018240124163292e-08,1.90048188548622e-06,9.388964827749515e-06,0.9229957529805176,0.07143192600744563,0.13227482110224456,,0.014516627200658914,0.00037995522382153267,0.0018175286600016145,3.9952582649391515e-09,1.5637869779209795e-07,5.155788863021724e-08,0.012923581722132472,0.00046531678445777756,0.001024771004329069,2.4541401238078723e-05,4.465877573820989e-05,0.0004127623033303861,0.0001297751227369155,2.276273323786522e-05,0.003349819399934327,Basic Materials,-1
finseta plc,6.903763480283825e-06,0.0008004369092409218,0.0003903722423480705,0.001699062014057538,0.4206579652252804,0.42562027602924085,0.13111505904727996,0.8878835310518692,1.599167637018172e-05,0.30779064520980604,0.05706571713173894,0.5478528811890897,0.0,8.652982541338842e-08,1.954873194839801e-06,9.428161124118781e-06,0.9230683276455239,0.11350023313368958,0.1323218527772589,,0.01456810460207969,0.0003800034847124087,0.0018175252493932664,2.2907163496140013e-08,1.315846761564341e-07,1.1600524941798877e-06,0.01781493813344107,0.0015339408480746048,0.0020217298519644477,0.0017751970484783121,0.002362988163559621,0.0032042737788871554,0.0023537439599622817,0.002725115951012033,0.00264981914538878,Industrials,-1
